Id,SalePrice
2136,138732.46847159552
996,202818.1167266721
227,141164.652456421
135,183216.70372164706
1167,154738.47421882505
294,251259.52738801108
1776,211301.0684092146
540,174724.27452592796
1717,198144.451820419
2303,130510.92769400851
116,177888.68756541726
127,135679.73953929363
1371,128565.97651179723
1014,165448.91539721252
1507,104014.30795037825
702,135799.86530124673
750,142165.04527046383
261,154745.24622541407
1559,76696.91886704581
577,215002.0111326471
2812,193992.12431703502
2080,152066.58749927214
1368,113742.91836263298
2376,126606.3875986771
659,107820.25437344279
1235,133960.38353710395
332,77582.46727303998
1917,140008.72994898635
2094,245501.4503719654
1460,248101.95964171036
1471,219908.39908376042
1509,123530.98726517639
1922,131629.50720066146
433,558188.374664732
460,250486.8325230439
1116,257448.07315143093
1137,172456.08357138262
53,173490.64452297788
2354,259748.12495547836
1475,205673.75278928326
1761,626396.6732283531
842,139218.10551909785
2739,179212.7956875777
2509,147660.60642715264
1007,193511.580362104
2610,167326.24880910086
1952,89942.07303324922
2719,162306.31600768902
2921,89830.30180791233
1966,144698.00292397637
292,105522.80806797596
1204,183342.61274834044
1829,265314.8590367064
2419,182655.56369984962
391,148057.90790202757
798,113323.8548262857
481,205563.67460374354
193,178888.39218425416
555,118735.89728086353
899,69564.4309312003
2357,179298.4607569608
328,133543.27833502842
1356,113294.372708072
1154,108560.07724702863
1730,179397.94813379156
2249,152555.55277209217
1119,282703.66458557715
2856,131977.60765615135
1394,125678.43616002344
2587,122166.68206149724
61,285308.8080507984
2661,164067.79692484427
2711,139844.70541535653
1147,182423.08960454728
757,127132.19788620734
2623,92112.53176095744
2378,131084.79198123276
1413,149699.199857605
1722,226753.65298575556
1112,226216.99655923925
1623,185945.83208126263
1201,191166.6398128024
1513,112154.0094557386
957,828011.2995674441
1171,263786.37203389074
1145,192525.9021678829
2726,226541.11813633592
703,155679.12513795774
760,99614.91507609069
1964,159538.6526333108
2512,175416.23978416887
159,131372.1221459697
1281,157332.71967998904
468,180395.53880074288
290,110793.60643869707
665,98561.12429384873
1463,256757.16077815593
1792,217290.91085889158
923,140351.80575048868
500,249057.99875910516
1408,156296.78107050035
331,89476.84141145086
170,128278.20367641385
2192,100629.59474336862
2571,273621.83351399965
2314,166500.94945262576
2647,94775.81290299137
422,485558.1827716233
2457,359680.05512925255
1838,189201.45383026096
2805,254408.21128283686
1645,158727.8233721461
1711,295114.7541602964
2825,234893.29274217598
322,328857.8287911067
2103,253196.79166586633
342,118148.97389095947
600,125389.28855379124
488,178218.9740552414
1725,286439.376447075
2246,275515.9312409684
2847,142074.96595166024
806,237848.87514583694
530,228853.11245136065
963,184302.38730698614
2678,87571.10624390925
171,94340.4382593103
2401,467955.73962533026
805,226119.6840856926
2259,214411.107106066
1748,193534.91837345483
1361,135203.40269748063
1677,110530.19884434223
1406,142855.35886827143
2322,229676.54848653494
688,141645.49081508408
143,132290.39505242265
804,205892.60816626844
1214,158838.29913256972
2828,140648.9604295519
1999,140977.65997134848
2467,194797.34864241365
2665,158547.22106646287
1538,396131.9085316266
398,116472.83330885805
2822,130658.84606666862
2157,144991.11754298402
1856,200764.67002013372
1269,94459.32365365182
2570,110579.38227662972
2320,225440.36852194578
1517,139907.77118700254
2304,116478.55793936363
1312,102477.27340892721
2012,134698.0032618688
506,244346.41330424527
2865,217351.03258016176
2367,101963.49377141256
554,91223.03556042725
238,136730.5108860856
1954,126348.30730614613
2488,127493.38036070051
2291,84431.35993689181
1969,108333.44527718944
2725,156596.88615150994
1482,150774.45656412994
2763,196778.04044346805
503,236198.3013573259
1584,247180.33504823683
1531,130111.0759479402
2210,167419.80725243542
459,313525.5718995492
556,126123.69901882908
1347,128718.66332237053
1290,79356.2882849257
1388,95408.71556462334
1571,450791.0059685916
2754,198868.3280590357
765,148123.6346849292
2494,125313.85322055717
2870,247451.50350802744
7,226774.31296148233
1114,253272.8654138427
2418,264512.01520400884
291,116286.25549273886
18,315035.01581010583
39,371018.4879781463
1001,269579.04237810965
2442,222344.2932298458
616,113715.34293185607
2680,65642.62576340846
1414,130436.50334064952
289,144576.91171583344
40,248696.75125646527
860,118561.75130901107
409,123794.99578389771
673,144320.33649077773
2427,176977.87185090675
2036,214679.47920901142
2564,134285.13044945008
642,157986.79921338544
1008,183828.99240905335
1908,125860.15434826334
2519,186693.4448032732
1369,96706.85151945007
2855,164584.8873430542
712,101474.64749173794
1943,112297.21255503128
1958,127721.06657336639
107,147657.64505552308
2295,212569.80620023434
704,96365.53773270796
676,135072.2079376618
259,177988.33591150842
93,270865.422998666
106,249832.30031864886
2315,170535.32047241024
1050,109880.44398454441
1095,220631.92018899298
2709,145681.6014700789
758,125819.34687645527
1496,158264.86041018998
2370,125616.12448668793
2458,287568.3472228625
2733,124358.12827746452
161,251449.21953995235
726,144910.21091690793
845,215727.19820203836
947,240024.13626752637
2232,112018.16265641624
2563,147202.3419612597
2299,130528.16087971881
211,87303.61906381465
605,156197.3347494012
1478,203704.50966551222
2247,280498.4401106423
2274,196359.97034660238
2869,226678.20648587824
967,203990.6932976664
2656,128816.27023775983
667,193039.5738016443
1042,106761.56575960568
2023,148334.91446325765
2447,377702.0960557017
2055,128495.15468091368
2275,290144.2486483652
2204,183241.1428270028
1563,272289.05406514916
483,215542.64428342393
796,133488.97596942194
1526,168024.01863734276
2042,126474.55825646834
442,342540.238897473
1693,306022.636886487
1468,220746.2771168392
1430,181370.2044712285
2605,134341.8121332219
1529,237528.14290577322
335,146463.53230700482
1287,129394.07773354917
31,97894.55526065701
1785,287888.1631074251
82,153613.55018837965
2620,127122.20522189156
252,182206.60800754902
721,55651.00569669591
2165,180983.52113928756
2316,188108.9348043746
775,127051.81650755003
1558,72549.24729018108
17,207459.85877216756
1022,216492.19247207578
925,130940.19740849495
438,277751.1234451286
1270,149503.08613500127
1272,129206.70092393964
215,133704.897789899
266,237105.44473689303
2402,297406.6569634894
1250,130860.72727945879
1984,110548.12117084372
1279,136238.04002103745
377,243774.5971814543
1252,109439.80581172404
2156,264505.6412516885
499,304277.84856723447
1374,126803.96399412562
2898,212964.45101286855
401,114770.45154716783
2721,159723.28799083742
2078,227390.6306141714
2589,132891.33446630344
1946,189010.49399513364
1334,126241.17534452752
2781,219038.28979557563
431,397545.2803512704
576,179885.27103596565
1474,211751.6805184315
2254,139539.23829471946
2155,286628.5708457793
885,99158.65631251788
643,143326.96036324813
1944,128035.09085199972
480,195584.0449257692
2845,106426.90149230717
2387,315641.9706768778
2407,198801.21691772068
2527,166991.3534227301
2514,143891.22750241274
629,149735.11983607334
80,212859.75110113077
1876,136301.76901405107
1546,127427.68773164571
2518,168642.80233838496
2347,160266.94833875872
783,234650.55635498307
1322,58905.31093708541
194,90274.09178825132
1770,279701.221044195
2143,133447.24887783558
1229,206705.89250609698
511,296936.3518873264
46,220765.1194916641
1348,166823.09258312162
2465,193324.1516886895
387,240944.82949990762
873,225031.80138260385
1918,126837.3462376331
2764,240189.67075291547
2184,131446.42183092027
934,128996.60130097068
1920,124833.63979989519
2631,135226.2131038442
1768,726831.554809642
2040,109757.44359757443
1749,215778.29269999434
834,243294.8596312108
1457,231684.44191352042
79,114364.4275645501
2302,130339.13418590368
1817,145941.588744906
2755,237194.04240441477
359,177613.32931996768
2059,112356.34649441627
2092,224459.98503171702
2516,233433.17134536846
150,118650.97701310598
1656,143751.49993756812
83,90444.15262981527
2411,190432.09409721117
795,80005.56222301704
2312,219032.79293627833
2917,109807.30116115385
1624,172295.0883710902
2215,314217.124997641
1211,143976.10196089803
1485,155399.73114153103
1024,176096.42985557337
570,187798.41943176868
2874,141222.90114329368
700,126841.35313362592
2756,200436.54524165482
2022,177710.15093300721
583,225962.0273855802
2392,379130.2013315363
2424,179753.2389888095
212,94487.47793229425
736,135558.1771595596
1610,162514.44059014515
890,128696.64950708004
467,179601.07506411953
578,191682.16044176114
1747,195033.27685694242
1149,159191.7605626104
2758,238265.4006282551
857,148579.09328565758
2219,310871.5912276582
733,94648.48304337807
2909,107081.84462988273
1798,264660.6073561661
235,122725.2058088778
2366,122124.56092352541
1027,132428.28153993338
1195,142073.7259400391
1303,69260.34020198607
148,169879.63298814642
608,147943.93562423196
2515,192874.57069450498
821,275786.4891586579
2500,254475.33484357788
745,98457.9985175052
741,120205.15761361668
1611,124946.82142870512
2532,133906.71191597224
1081,214435.5461656754
1692,446002.6317035796
2520,163529.19590843102
276,95956.61056754652
1992,135921.67581761576
663,65551.80978141444
418,125071.55636372376
1733,186080.25069303918
2359,148620.85221046195
253,191658.98734275394
1518,178616.48704748886
2035,138736.4467218062
2919,78822.70277509037
1540,284541.58991602756
2120,145688.38887389342
1674,167168.91606662786
256,156630.50391900205
2361,103767.40599918866
978,89876.72721787817
2280,139547.63539582925
2095,221062.96714144477
1709,334704.9932581843
2801,253725.7940228405
1246,119708.07552841796
2373,102163.7844511445
1055,276220.16702388006
2017,122450.92667706196
1099,260113.8653107414
1344,84282.51079419111
835,182983.5467387849
1117,218971.0171043746
2043,101035.02587979907
2085,125690.55645080721
410,130347.86547365614
2650,119237.17539754014
2867,175954.47782189806
1668,114977.99901751237
1161,153861.30599252187
2122,180088.35932193333
2539,157936.73829364005
1047,130111.76025720352
1445,127606.3322717799
541,133402.80756367158
569,211171.97712852032
1276,119432.25304368608
918,155792.00868988203
326,167464.38272731024
1936,135456.00308722424
895,88121.57052211487
257,144706.37982528555
1241,167730.21008604937
1545,117460.09547497517
1189,181613.1358534095
270,144458.87203262508
2066,164142.64360424742
693,108705.6795838947
1259,131949.08200253744
2916,151808.44596596103
2321,300965.14779837604
1977,86826.22666549764
1895,148540.3366205529
1240,158056.71296722104
85,153951.96770361238
1823,115488.96709037489
825,297955.7010881697
110,234689.97169593215
697,118260.03591603159
2297,115397.3576238863
1231,134110.2025983931
1355,126664.24251598677
968,341278.46514693304
584,210625.11932691614
1315,125066.3762162084
1606,151473.614569117
206,107972.27957798021
1685,356183.41083337355
2016,127941.8058129299
869,196039.53548645217
2135,119941.55116037308
2346,180340.22633928776
2430,212053.18011961013
2198,101176.51424507867
2652,126965.93581788286
27,110486.13427399479
241,177341.24017681158
906,117798.27022119814
1506,116196.97324280726
2098,365308.2868017515
1435,218062.73073810662
2213,116469.76363567646
1274,137845.58427567396
743,47549.15931645149
1737,201338.5601194154
2797,275803.5512342317
2185,64570.217013441215
58,169986.72146033845
830,205674.86498769262
808,107060.41079068101
680,137164.3866559559
1153,114635.59801210943
1291,132601.14583313087
1818,134333.66937663194
2161,180799.7557743314
1883,120296.72764421522
350,344161.9301449593
2473,144017.74321543824
295,197025.14386658024
293,184399.82717007605
859,140723.86888244346
288,73143.8235772507
1578,142058.37369377163
102,173069.47433422224
2831,150301.23764250864
1030,155726.4780719473
2551,150336.24898558686
1286,153316.64879684147
958,300987.06967997993
776,130134.09176862949
72,222149.69116922867
2263,245479.41792335027
1866,153534.64895990572
2876,79174.3381042454
2146,244877.1024822759
103,167785.3323385087
1500,142533.8658960936
492,187142.4948329224
167,146063.92128655122
2597,121872.59658590826
2685,109574.64713530525
1035,161915.89613574752
1220,77047.805290575
2602,151220.10329325794
2159,203681.2358913601
695,139923.19353396565
1109,249600.14644168437
640,175977.55749228783
1652,163047.4807930075
2090,187796.255502757
1188,170533.96138179148
2345,230362.79106426772
1059,427301.34182857064
2751,218101.12486455715
128,192970.38854589706
1523,192567.21199968268
2925,171910.9197388713
2145,288705.9226336658
1121,226253.33611659633
566,246118.70303886355
565,248889.37705735944
1331,128594.49545056904
2928,123832.15636716726
156,142937.69423504724
797,129730.13963157784
327,90703.90975877464
2859,158034.30713335317
1453,126586.31388055962
1762,350537.78798028984
1868,195491.4749921903
1760,174503.3682838068
1113,264397.97193325096
1812,186058.15501931036
117,149530.08620892838
1142,208510.31272927
2342,431098.91357529524
927,172473.52624727908
2478,174418.0967510049
655,87489.73776854083
2064,136160.51982974474
369,268842.89137277345
2239,113221.38358111752
2732,201992.8185667317
1653,160581.60215812703
959,192574.95443190652
2395,351507.6917782929
1412,106042.9977323386
271,261602.05236009232
1484,151329.60403923868
1497,147743.60986329344
552,146956.35478044683
2,119236.09376107767
1855,298281.0331556358
4,291777.2754179365
2292,159408.66990356497
134,138599.40721439515
646,104977.88164504127
42,309122.88382814894
532,231622.98406925565
713,92559.07389396979
2561,130868.03280948356
2360,137895.01927631875
1333,127071.32942812325
1407,215195.02119915397
2892,314572.14267734496
574,206464.9222848283
1227,154080.09298643182
2591,203173.91843661305
1476,221064.3967007742
1125,261744.6758117865
1446,155070.13828946208
408,117841.14817376297
1101,292926.1626505764
2251,188547.13012835974
373,175812.0038347334
2554,138309.68773195634
2382,272859.9446288126
1985,90906.54985428094
519,235835.20622353823
1093,192488.04132536365
864,250874.35951933308
2889,134978.95742472052
2308,165366.22480801036
986,147626.7886551274
1302,136875.02548919833
585,150682.08565409915
2708,152174.24933552064
147,119794.7529115194
1441,230881.58449599784
383,190722.97809434985
285,153519.72147180076
181,113146.8241269561
358,194058.35524088403
780,159204.87443626477
258,193693.64372172498
1865,200974.7627332101
692,126386.59397770997
2902,320578.084290663
508,261113.72675912597
2638,142482.63386381182
36,127589.9409540218
611,165640.25547571902
2281,141823.96876561496
1678,117430.11901244086
1696,487969.39891532273
1557,75246.31346704291
2180,156624.96025158121
1726,221187.9499112827
951,150913.881762912
267,218466.78507128384
2706,129377.53992589809
2221,262428.1051435308
1357,153508.3660964157
2901,308711.46546105115
347,171570.5701343821
2164,199120.93510997132
1586,327406.634977964
360,162425.45606926124
1769,234570.48818410165
2617,131495.45457006796
1879,152604.27484098187
991,235980.54143402114
1535,118349.6074472012
1191,152990.61548350274
1579,196391.36798668734
1882,144224.93051770178
1510,132792.655477116
2196,159899.68647144447
1845,164194.32800144763
2336,402523.978606551
942,98357.09411250579
861,137782.63442162107
2555,118198.37333902663
1392,147902.91696399567
2099,251754.3187451473
1543,112976.17944291653
948,245650.1171150812
1239,165130.14725576417
22,193690.89367549593
2796,234933.07029909905
2747,175199.756638674
92,276199.52989542583
210,164518.30318269783
1858,188158.64796534806
2228,154361.97873921247
447,222582.65136498908
827,247176.67573026914
1649,201487.61731965482
682,134786.6037487554
2698,105712.80347421845
494,169599.1968538824
214,66408.68314235916
2441,229207.08393449578
2679,101746.4820941212
1336,109463.43929383408
465,188218.62384231322
1524,150652.62301427397
2543,116234.28487721145
631,141093.9640883855
2452,310088.46567158296
228,149546.72037349967
126,161600.8436871347
1092,228868.6810279225
1122,201648.83038232836
932,223585.94707780707
1980,87283.58404594239
2171,114141.54530067973
551,156308.87297533685
2768,164377.1307854626
2056,109962.00785127358
1159,368522.4913447384
2645,120958.91213089014
1174,168595.33926769672
2266,203501.8559644844
2462,428124.3787514664
1219,148663.06531996193
2922,174857.43280051943
118,135005.48584326718
474,172096.80341386533
2576,144391.02982230118
872,284662.8316332026
1077,222342.57887296428
1536,145945.0229014977
1150,127576.82455359404
2341,328255.3375997658
1931,155576.44411253775
2785,136083.72615286952
2538,123657.76497334406
597,200077.54924654507
464,171059.20358887105
233,223773.40898046942
2169,133206.18571484898
2123,177199.4904999721
1867,155259.18558034583
137,251524.97537738326
515,235321.277485494
933,107179.2808569053
2784,158834.3344003296
972,158191.42090199687
599,167806.86177665493
2614,132848.11416391248
2582,134021.19737508014
1409,170650.9271093309
175,109784.40427902044
352,236052.43189392937
976,112692.5100064594
2134,193299.07235555566
984,112859.63596578012
2396,383807.86396388925
1673,141453.41305320236
404,111523.60798862511
607,160943.25161709686
814,157190.30453969963
868,185694.5269717123
2271,186717.7932518605
1633,208250.91798386158
337,166627.57680821713
2765,183529.18605435823
1746,244966.76874405934
368,326137.4547696955
2806,210190.18484954876
1662,185471.11412227107
1234,219757.09945031322
1373,127356.68899952192
1672,116649.54280229783
1939,123936.78749327651
