Id,SalePrice
2763,216950.30536310663
503,252956.54450636756
1584,259131.71410403174
1531,146346.81755121582
2210,165156.79276836733
459,303509.8674395298
556,128440.29355234661
1347,145167.08903349878
1290,68877.52108961929
1388,94545.02822660233
1571,336726.6288396908
2754,207869.7726050131
765,140732.9494608316
2494,115892.27822796145
2870,232818.7246957752
7,213328.39732904022
1114,251246.27574119996
2418,272233.9080567572
291,110227.47112267399
18,311405.68898989575
39,341763.6766212487
1001,235657.03583645853
2442,236589.4554542046
616,132525.2445653237
2680,42853.80993775037
1414,124633.78757533911
289,147910.4707282675
40,234287.53766794593
860,130248.73963814211
409,137329.38674198688
673,144234.93044414322
2427,194498.36824206373
2036,215686.6685742721
2564,139649.5202244991
642,168792.2693459792
1008,193358.14643080242
1908,162062.6563686078
2519,211328.9047339627
1369,98093.37665651662
2855,153694.10895568976
712,100917.95586680494
1943,130723.73550458653
1958,136895.05362219442
107,188830.99631073125
2295,215148.55526009836
704,90467.17665133199
676,140321.5169082315
259,182488.38701072717
93,270632.79782947816
106,239588.03777914617
2315,179051.3908063869
1050,103357.1393906615
1095,236228.5699201441
2709,160134.1255711487
758,166666.308972122
1496,163126.05746631988
2370,123077.60656069293
2458,277275.1901592756
2733,143592.54119568018
161,278591.56033290137
726,164180.078460845
845,220378.26609122875
947,247690.71217803977
2232,109081.4781324203
2563,131892.59155407158
2299,150529.9946574075
211,72893.59036855193
605,171805.65841563695
1478,209523.24701637143
2247,279914.0561060179
2274,244304.32308073883
2869,224465.21357349277
967,217380.83540254843
2656,117047.28071283779
667,215020.80231903
1042,119469.84318590729
2023,153082.0520421717
2447,348326.0982667536
2055,125214.21556434335
2275,279184.44772941887
2204,182206.6964447245
1563,273944.33078523295
483,223638.81696063888
796,167625.80404485657
1526,150423.42196284526
2042,129831.27447926204
442,321470.35057502316
1693,294240.430301951
1468,228087.4821472977
1430,191253.51612237838
2605,172093.3983573395
1529,196581.61565734266
335,139967.08035458758
1287,123873.00111244022
31,111630.99246014374
1785,317423.2951509601
82,178295.38509142475
2620,129390.56653619724
252,183906.5775905527
721,73593.7865551794
2165,194945.4770378115
2316,197698.47141564917
775,136947.77585468965
1558,103500.34797486388
17,230503.85483476895
1022,245436.11172162124
925,126268.52106721127
438,267571.5519153179
1270,124761.56125405728
1272,107861.80932436393
215,151349.8309982221
266,237175.06948051558
2402,280879.89328565897
1250,128566.88312962165
1984,133662.7775165318
1279,136460.43225166932
377,247170.22148937546
1252,120074.37191407874
2156,263149.445714833
499,307876.10979957116
1374,136368.7759850542
2898,212235.23151802213
401,109259.62594226094
2721,171965.2149198098
2078,249969.19735082486
2589,124116.39818545617
1946,245227.3772886219
1334,119985.6015100177
2781,239562.3492247525
431,348806.2172820787
576,217694.17240983003
1474,219918.49200470303
2254,138377.56704095367
2155,281871.2138452667
885,112998.68753879417
643,129240.87478450565
1944,125967.75203805232
480,216681.51955067093
2845,117312.31212689843
2387,297595.1519225129
2407,204958.0708549524
2527,191654.70434046202
2514,161862.52658914865
629,148752.54336932692
80,219823.29227973113
1876,143414.59895349626
1546,106881.92626260477
2518,190929.97434949686
2347,175516.8711428957
783,240806.04925283248
1322,44323.96855679658
194,95144.32403181464
1770,289332.0640884606
2143,150666.73687339338
1229,242024.3863909794
511,276304.94436576654
46,226879.80321913317
1348,153275.69578593073
2465,187331.06448122446
387,231291.76076339092
873,242016.69333119856
1918,109859.5277919773
2764,248331.50383603008
2184,111483.83596208128
934,165708.45930276433
1920,126924.05301952086
2631,152776.41853384618
1768,459549.0408235025
2040,118920.79972872813
1749,229663.79612020848
834,251885.68343376106
1457,235075.36236773257
79,123490.2540447605
2302,118730.73318517396
1817,155362.92583606794
2755,242623.25387427825
359,191883.09291252217
2059,109850.20779928038
2092,259447.336163964
2516,218847.10951531882
150,88866.47646990133
1656,157311.3656279447
83,100640.49264182389
2411,202261.38923579987
795,63716.75617962389
2312,223777.7194193527
2917,115386.13588796083
1624,187764.59388580237
2215,258708.17720540302
1211,152550.0006335542
1485,191643.49167299664
1024,206933.20097679476
570,213249.34014759815
2874,133465.0266548983
700,147611.23535122236
2756,205183.4538514751
2022,168069.21236013013
583,224154.9556226353
2392,340146.3864359356
2424,200828.6842904018
212,98364.80334646528
736,119879.13654910176
1610,183222.11553959223
890,132906.26670679144
467,208207.74181459547
578,215171.1422503236
1747,209707.77681561222
1149,176311.11941087732
2758,242942.09527015622
857,141340.0109982836
2219,250259.59369815068
733,104950.41107845574
2909,120944.04969699006
1798,255856.8754778242
235,140255.36612008646
2366,144308.85537245285
1027,132547.37058371882
1195,148305.03368147943
1303,43614.57360282066
148,194765.57307072153
608,172989.79200093902
2515,202919.48509156695
821,286757.0557069095
2500,256166.55725314177
745,102204.73779653986
741,123327.94203075446
1611,135347.6328906258
2532,133959.92497653488
1081,255952.78497486038
1692,367729.74946926476
2520,204502.7293122231
276,98983.64428152483
1992,132051.54886339392
663,38554.52592577893
418,111626.45283420102
1733,201488.79255973175
2359,154825.19891791168
253,193532.54570355688
1518,189315.5633834147
2035,152827.0083606609
2919,74559.43723259529
1540,227004.91753514958
2120,138938.47477815958
1674,192400.81369870168
256,149314.13960097075
2361,87180.1142953418
978,86520.76647416277
2280,148818.12813788833
2095,249602.4593675034
1709,313936.7992673294
2801,240594.05077739595
1246,110301.7062227416
2373,107684.21024109416
1055,265823.39093618863
2017,132754.47968190303
1099,279144.8092246337
1344,71030.69114318905
835,215918.08249052183
1117,217636.18132734322
2043,88901.09188423854
2085,141751.3959259658
410,161333.2912724249
2650,108101.85598858703
2867,164266.98030078507
1668,105284.38838427939
1161,174656.96778857414
2122,189819.32720182813
2539,146306.27714643924
1047,149343.1413469575
1445,126885.38445965835
541,128698.0515421133
569,226576.34275069594
1276,124022.58492340433
918,156155.36327424928
326,171346.43979342203
1936,130659.91150106606
895,96539.40892259112
257,143912.6394198353
1241,181268.32177703048
1545,116526.99240006835
1189,190569.87909680104
270,168410.34130066878
2066,223998.9356970247
693,113435.45453102916
1259,162174.74474687412
2916,175667.0974440352
2321,295856.7523293678
1977,98365.5010661388
1895,152048.33714637498
1240,166135.50563400038
85,160751.8039457997
1823,115535.82058503226
825,287530.01820565533
110,231463.53321289434
697,136175.97986887253
2297,106977.40422918343
1231,133510.45564620668
1355,126530.18199138407
968,341615.79900453234
584,222702.95264742468
1315,141208.39580086054
1606,131444.41755482747
206,126334.29652870542
1685,330690.69918065186
2016,132004.70598259213
869,202941.44879894488
2135,128771.05205441771
2346,200003.27119759403
2430,242401.88511846153
2198,90917.13415137633
2652,129652.21038257304
27,119200.62213651167
241,173670.12207699456
906,134972.47419578
1506,119376.29650378143
2098,331724.7009806012
1435,224025.03405644937
2213,145555.85966952052
1274,133359.5345341448
743,8698.574481466698
1737,205297.69864236435
2797,279475.75446408713
2185,49497.89214645242
58,177007.172976494
830,212675.32784145445
808,111210.19947369053
680,137340.96460029815
1153,117702.89010810744
1291,154384.98318749273
1818,160813.77831859968
2161,189397.16138819046
1883,121781.90207975291
350,298944.4753229723
2473,136917.96116641507
295,185914.23764180962
293,203401.19646468104
859,128602.28899241779
288,84429.81554882576
1578,155833.3488665887
102,213328.4685881296
2831,161906.70413009328
1030,159969.29857688563
2551,133499.94024566264
1286,166841.06189257486
958,301967.0995651033
776,127226.29771173422
72,244586.98496526346
2263,253808.49462280978
1866,154592.0652277189
2876,56812.821611286476
2146,243336.69078143104
103,184237.67686712753
1500,149748.40452763287
492,187789.3180485251
167,133906.40142281685
2597,113206.6353784005
2685,113753.31833193015
1035,158676.90242482864
1220,54168.97236755585
2602,156750.21701924963
2159,218304.16952698486
695,161992.95992079453
1109,253834.07234075404
640,200340.34735090082
1652,166830.4586276902
2090,118579.41228283361
1188,193866.58230521454
2345,239224.51819816482
1059,351786.951781556
2751,226819.0786614163
128,208398.9846648969
1523,196071.09320811744
2925,184999.0923999739
2145,276806.2106737645
1121,208850.2235459746
566,247542.7569314298
565,235229.93874329622
1331,135647.91977544044
2928,111690.87905591012
156,143663.3573678173
797,153292.412252112
327,100490.61228575672
2859,139207.8668316363
1453,109402.61845832856
1762,318778.337385313
1868,223727.71559299677
1760,178854.52512238862
1113,248238.97475707438
1812,203125.26455740424
117,153363.99800601884
1142,218053.54469388333
2342,361285.8382055464
927,135939.99971768254
2478,172697.4858565085
655,71082.9284636078
2064,127922.68939209802
369,265309.94289726263
2239,128975.46394130221
2732,229672.9571068408
1653,179725.43991020296
959,200397.19717455178
2395,316958.5566659736
1412,111420.83805323658
271,260871.2951893363
1484,182587.23589958058
1497,158385.49781867268
552,145114.0744383984
2,122827.00155962686
1855,289455.2664450067
4,267100.17097779515
2292,168498.97612709072
134,146043.6119751169
646,105297.60843060554
42,294645.5396374056
532,220349.00767738337
713,81392.71891425255
2561,134988.8285258558
2360,138092.57037170557
1333,124218.8966485142
1407,247186.880571845
2892,304009.78984582017
574,229213.67216330083
1227,204751.0938197623
2591,223431.25679916033
1476,227436.91068401997
1125,265458.01778724196
1446,158830.90540851685
408,125515.5417211681
1101,289873.87444075313
2251,219169.59178154898
373,190280.92828590487
2554,116269.20901584133
2382,256696.16126578348
1985,87792.93540882839
519,222243.54851114872
1093,197950.08323587963
864,254865.06743528022
2889,151154.51723420707
2308,198375.0099202996
986,149714.5164951026
1302,139720.11137506278
585,151003.45142496872
2708,136124.09925829354
147,127311.24587194741
1441,237035.65501182957
383,202158.0352765522
285,167123.04363571614
181,113602.60555392934
358,201598.1484776744
780,174752.217691308
258,189709.7385651457
1865,215149.4293084665
692,114768.8246342144
2902,305678.27874084015
508,245884.96169113604
2638,136408.60219331298
36,156459.27218012983
611,182618.04016849797
2281,151761.61714110666
1678,140337.6354158708
1696,380733.7571938487
1557,75202.7253978166
2180,154106.16835303436
1726,219779.01765547888
951,146986.4228477196
267,234539.40899038376
2706,137639.104172099
2221,241933.494983716
1357,163059.3915611819
2901,296271.7314450146
347,176626.66687768104
2164,204158.54292719063
1586,306021.3742641533
360,164069.9012349407
1769,234792.89190641488
2617,168238.14370302443
1879,152689.61858398851
991,212547.20947266053
1535,112046.7286102506
1191,142537.15983729702
1579,213361.66093330807
1882,12836.617059532582
1510,132749.58664277339
2196,165191.59694363136
1845,194482.18368418925
2336,337422.6141702437
942,93756.05055445824
861,128997.05890009181
2555,119882.26087018756
1392,167337.75232719892
2099,261582.39519104955
1543,130411.29824187867
948,265217.1390457714
1239,193030.22360089002
22,211407.56434769864
2796,238109.20989697843
2747,204054.78966770365
92,282281.90514217527
210,181496.04348826094
1858,223074.40765064204
2228,167543.5422605164
447,213345.99859557897
827,254068.5112492249
1649,238825.5723471606
682,114317.78491039452
2698,105911.08772332896
494,163804.21689984627
214,98179.33541518508
2441,239694.3087679952
2679,107335.42109400581
1336,123413.13183774633
465,202672.07226369748
1524,145547.6348948645
2543,117637.1516971979
631,152901.37519782386
2452,304100.9984553277
228,176541.37592078632
126,176929.10173159925
1092,228110.99987192045
1122,199746.87945953826
932,220274.98831669643
1980,90575.11281230445
2171,116226.66359472525
551,157153.00716832158
2768,176296.3871998335
2056,105662.4476520478
1159,328970.1617090226
2645,132206.94087046746
1174,186594.38584511337
2266,225478.59405587928
2462,343402.9576107358
1219,150481.12462473306
2922,178064.18167841077
118,149463.51081339666
474,192685.46695129338
2576,147873.71935559687
872,282180.123478446
1077,218316.45006321312
1536,148997.3337727388
1150,121597.11290062542
2341,295427.97197530663
1931,153795.02546817996
2785,135057.2342218472
2538,126985.830483628
597,213884.19492169714
464,188196.33339239444
233,252626.34833954606
2169,143810.35449366205
2123,175813.97397180076
1867,189612.8754886295
137,253678.88338591525
515,218007.28647378366
933,118706.82715343306
2784,168395.77302733788
972,173827.30159989977
599,175428.41300154277
2614,127985.32000009192
2582,154992.14895891972
1409,192358.34696723064
175,109315.97740524722
352,194596.65614319514
976,110195.15533770288
2134,204132.38999651978
984,103329.2738346493
2396,325735.3301492743
1673,142112.4660206745
404,129423.07698630303
607,195118.00925630916
814,183378.97589457393
868,194396.1535246232
2271,204124.5976670591
1633,231993.38778343267
337,178913.35166652655
2765,202366.60890687152
1746,267203.9879513022
368,291553.0513298649
2806,212414.29654303132
1662,189022.6177350356
1234,242243.59869985143
1373,121616.57549836676
1672,107180.23850070189
1939,125258.84973221496
